SCENE_ID,PRODUCT_ID,SPACECRAFT_ID,SENSOR_ID,DATE_ACQUIRED,COLLECTION_NUMBER,COLLECTION_CATEGORY,SENSING_TIME,DATA_TYPE,WRS_PATH,WRS_ROW,CLOUD_COVER,NORTH_LAT,SOUTH_LAT,WEST_LON,EAST_LON,TOTAL_SIZE,BASE_URL
LC80150532014258LGN01,LC08_L1TP_015053_20140915_20170303_01_T1,LANDSAT_8,OLI_TIRS,2014-09-15,01,T1,2014-09-15T15:54:33.3185580Z,L1TP,15,53,93.8,11.17208,9.06463,-85.07477,-82.99069,1020044606,gs://gcp-public-data-landsat/LC08/01/015/053/LC08_L1TP_015053_20140915_20170303_01_T1
LT50140532000341AAA02,LT05_L1TP_014053_20001206_20161213_01_T1,LANDSAT_5,TM,2000-12-06,01,T1,2000-12-06T15:27:28.9720380Z,L1TP,14,53,65.0,11.06677,9.14778,-83.58837,-81.44963,123722891,gs://gcp-public-data-landsat/LT05/01/014/053/LT05_L1TP_014053_20001206_20161213_01_T1
LC80140532018278LGN00,LC08_L1GT_014053_20181005_20181010_01_T2,LANDSAT_8,OLI_TIRS,2018-10-05,01,T2,2018-10-05T15:48:00.5697330Z,L1GT,14,53,36.76,11.17529,9.05862,-83.54541,-81.45225,975422778,gs://gcp-public-data-landsat/LC08/01/014/053/LC08_L1GT_014053_20181005_20181010_01_T2
LC80140542014203LGN01,LC08_L1TP_014054_20140722_20170304_01_T1,LANDSAT_8,OLI_TIRS,2014-07-22,01,T1,2014-07-22T15:48:30.6161900Z,L1TP,14,54,66.38,9.73132,7.61449,-83.84241,-81.75521,977908473,gs://gcp-public-data-landsat/LC08/01/014/054/LC08_L1TP_014054_20140722_20170304_01_T1
LT50160521991090CPE00,LT05_L1TP_016052_19910331_20170127_01_T1,LANDSAT_5,TM,1991-03-31,01,T1,1991-03-31T15:21:49.1970750Z,L1TP,16,52,27.0,12.49884,10.60734,-86.36279,-84.22537,165033156,gs://gcp-public-data-landsat/LT05/01/016/052/LT05_L1TP_016052_19910331_20170127_01_T1
LT50150531998054AAA01,LT05_L1TP_015053_19980223_20161228_01_T1,LANDSAT_5,TM,1998-02-23,01,T1,1998-02-23T15:30:42.0220500Z,L1TP,15,53,48.0,11.05559,9.14825,-85.0907,-82.96489,166294812,gs://gcp-public-data-landsat/LT05/01/015/053/LT05_L1TP_015053_19980223_20161228_01_T1
LE70150542018133EDC00,LE07_L1GT_015054_20180513_20180523_01_RT,LANDSAT_7,ETM,2018-05-13,01,RT,2018-05-13T15:55:03.3826484Z,L1GT,15,54,98.0,9.62827,7.73222,-85.45393,-83.25038,99566410,gs://gcp-public-data-landsat/LE07/01/015/054/LE07_L1GT_015054_20180513_20180523_01_RT
LE70150532016032EDC00,,LANDSAT_7,ETM,2016-02-01,PRE,N/A,2016-02-01T15:56:13.5928792Z,L1T,15,53,37.0,11.07233,9.17525,-85.16698,-82.95918,230176954,gs://gcp-public-data-landsat/LE07/PRE/015/053/LE70150532016032EDC00
LT50140532000117AAA02,LT05_L1GS_014053_20000426_20161215_01_T2,LANDSAT_5,TM,2000-04-26,01,T2,2000-04-26T15:23:28.0110690Z,L1GS,14,53,85.0,11.0857,9.16377,-83.62696,-81.48788,67306781,gs://gcp-public-data-landsat/LT05/01/014/053/LT05_L1GS_014053_20000426_20161215_01_T2
LM50140541987033AAA03,LM05_L1TP_014054_19870202_20180328_01_T2,LANDSAT_5,MSS,1987-02-02,01,T2,1987-02-02T15:08:55.4150000Z,L1TP,14,54,4.0,9.6278,7.77574,-83.8044,-81.69672,26384989,gs://gcp-public-data-landsat/LM05/01/014/054/LM05_L1TP_014054_19870202_20180328_01_T2
LE70150542009348ASN00,LE07_L1TP_015054_20091214_20161216_01_T1,LANDSAT_7,ETM,2009-12-14,01,T1,2009-12-14T15:45:47.6342161Z,L1TP,15,54,17.0,9.6255,7.73236,-85.44033,-83.26678,185462824,gs://gcp-public-data-landsat/LE07/01/015/054/LE07_L1TP_015054_20091214_20161216_01_T1
LE70140542011299ASN00,LE07_L1TP_014054_20111026_20161205_01_T1,LANDSAT_7,ETM,2011-10-26,01,T1,2011-10-26T15:41:59.7898612Z,L1TP,14,54,58.0,9.62829,7.72782,-83.91801,-81.72548,211173356,gs://gcp-public-data-landsat/LE07/01/014/054/LE07_L1TP_014054_20111026_20161205_01_T1
LC80150532018157LGN00,LC08_L1GT_015053_20180606_20180607_01_RT,LANDSAT_8,OLI_TIRS,2018-06-06,01,RT,2018-06-06T15:53:12.1030890Z,L1GT,15,53,98.54,11.17201,9.06451,-85.06386,-82.97973,933200650,gs://gcp-public-data-landsat/LC08/01/015/053/LC08_L1GT_015053_20180606_20180607_01_RT
LE70150532020027EDC00,LE07_L1TP_015053_20200127_20200127_01_RT,LANDSAT_7,ETM,2020-01-27,01,RT,2020-01-27T15:33:58.9942617Z,L1TP,15,53,62.0,11.07235,9.18331,-85.16966,-82.9537,243669411,gs://gcp-public-data-landsat/LE07/01/015/053/LE07_L1TP_015053_20200127_20200127_01_RT
LE70140542019097EDC00,LE07_L1TP_014054_20190407_20190504_01_T1,LANDSAT_7,ETM,2019-04-07,01,T1,2019-04-07T15:40:47.0200678Z,L1TP,14,54,52.0,9.63643,7.72767,-83.93992,-81.72276,210850158,gs://gcp-public-data-landsat/LE07/01/014/054/LE07_L1TP_014054_20190407_20190504_01_T1
LE70140532011011ASN00,,LANDSAT_7,ETM,2011-01-11,PRE,N/A,2011-01-11T15:41:30.1190730Z,L1GT,14,53,66.0,11.07497,9.17473,-83.6104,-81.41144,208855445,gs://gcp-public-data-landsat/LE07/PRE/014/053/LE70140532011011ASN00
LE70140532018206EDC00,LE07_L1GT_014053_20180725_20180727_01_RT,LANDSAT_7,ETM,2018-07-25,01,RT,2018-07-25T15:47:10.9886921Z,L1GT,14,53,92.0,11.08313,9.17198,-83.61596,-81.39232,134586563,gs://gcp-public-data-landsat/LE07/01/014/053/LE07_L1GT_014053_20180725_20180727_01_RT
LT50160531991122CPE00,LT05_L1TP_016053_19910502_20170126_01_T1,LANDSAT_5,TM,1991-05-02,01,T1,1991-05-02T15:22:49.8530190Z,L1TP,16,53,25.0,11.06153,9.1706,-86.69871,-84.57723,113105823,gs://gcp-public-data-landsat/LT05/01/016/053/LT05_L1TP_016053_19910502_20170126_01_T1
LE70140532011363EDC00,LE07_L1TP_014053_20111229_20161204_01_T1,LANDSAT_7,ETM,2011-12-29,01,T1,2011-12-29T15:42:13.1945943Z,L1TP,14,53,61.0,11.07764,9.1772,-83.64335,-81.43875,207497626,gs://gcp-public-data-landsat/LE07/01/014/053/LE07_L1TP_014053_20111229_20161204_01_T1
LT50160521999016AAA03,LT05_L1TP_016052_19990116_20161219_01_T1,LANDSAT_5,TM,1999-01-16,01,T1,1999-01-16T15:39:10.6560440Z,L1TP,16,52,46.0,12.50415,10.5988,-86.31619,-84.17843,159533419,gs://gcp-public-data-landsat/LT05/01/016/052/LT05_L1TP_016052_19990116_20161219_01_T1
LE70160531999328EDC00,LE07_L1TP_016053_19991124_20170216_01_T1,LANDSAT_7,ETM,1999-11-24,01,T1,1999-11-24T15:53:21.5679638Z,L1TP,16,53,31.0,11.07234,9.18109,-86.66047,-84.525,241669729,gs://gcp-public-data-landsat/LE07/01/016/053/LE07_L1TP_016053_19991124_20170216_01_T1
LC80150542020035LGN00,LC08_L1TP_015054_20200204_20200204_01_RT,LANDSAT_8,OLI_TIRS,2020-02-04,01,RT,2020-02-04T15:54:52.5948530Z,L1TP,15,54,13.81,9.7255,7.61886,-85.36462,-83.29296,793248760,gs://gcp-public-data-landsat/LC08/01/015/054/LC08_L1TP_015054_20200204_20200204_01_RT
LC80160522019343LGN00,LC08_L1TP_016052_20191209_20191217_01_T1,LANDSAT_8,OLI_TIRS,2019-12-09,01,T1,2019-12-09T16:00:30.4437150Z,L1TP,16,52,62.32,12.61534,10.50966,-86.30268,-84.21033,1049671663,gs://gcp-public-data-landsat/LC08/01/016/052/LC08_L1TP_016052_20191209_20191217_01_T1
LC80160522013214LGN01,LC08_L1TP_016052_20130802_20170309_01_T2,LANDSAT_8,OLI_TIRS,2013-08-02,01,T2,2013-08-02T16:02:12.2431390Z,L1TP,16,52,91.61,12.61537,10.50978,-86.31639,-84.22412,997770099,gs://gcp-public-data-landsat/LC08/01/016/052/LC08_L1TP_016052_20130802_20170309_01_T2
LT50150541998102XXX01,LT05_L1GS_015054_19980412_20161225_01_T2,LANDSAT_5,TM,1998-04-12,01,T2,1998-04-12T15:31:46.0370440Z,L1GS,15,54,95.0,9.61436,7.7106,-85.37786,-83.25598,81505878,gs://gcp-public-data-landsat/LT05/01/015/054/LT05_L1GS_015054_19980412_20161225_01_T2
LE70150532010319ASN00,LE07_L1TP_015053_20101115_20161212_01_T1,LANDSAT_7,ETM,2010-11-15,01,T1,2010-11-15T15:47:08.8619824Z,L1TP,15,53,26.0,11.07213,9.1751,-85.13422,-82.94549,235908860,gs://gcp-public-data-landsat/LE07/01/015/053/LE07_L1TP_015053_20101115_20161212_01_T1
LC80150542014098LGN01,LC08_L1TP_015054_20140408_20170423_01_T1,LANDSAT_8,OLI_TIRS,2014-04-08,01,T1,2014-04-08T15:54:55.9516910Z,L1TP,15,54,36.46,9.72293,7.61911,-85.39452,-83.32301,911349973,gs://gcp-public-data-landsat/LC08/01/015/054/LC08_L1TP_015054_20140408_20170423_01_T1
LC80150532019144LGN00,LC08_L1TP_015053_20190524_20190524_01_RT,LANDSAT_8,OLI_TIRS,2019-05-24,01,RT,2019-05-24T15:54:04.7936540Z,L1TP,15,53,98.84,11.17219,9.06481,-85.09114,-83.00714,908619352,gs://gcp-public-data-landsat/LC08/01/015/053/LC08_L1TP_015053_20190524_20190524_01_RT
LE70140532016201EDC00,LE07_L1TP_014053_20160719_20161009_01_T2,LANDSAT_7,ETM,2016-07-19,01,T2,2016-07-19T15:50:48.9047183Z,L1TP,14,53,59.0,11.07771,9.17479,-83.60219,-81.38686,225990461,gs://gcp-public-data-landsat/LE07/01/014/053/LE07_L1TP_014053_20160719_20161009_01_T2
LE70160522018236EDC00,LE07_L1GT_016052_20180824_20180824_01_RT,LANDSAT_7,ETM,2018-08-24,01,RT,2018-08-24T15:58:34.7773585Z,L1GT,16,52,91.0,12.51519,10.62585,-86.39293,-84.1728,151960223,gs://gcp-public-data-landsat/LE07/01/016/052/LE07_L1GT_016052_20180824_20180824_01_RT
LE70150532011322EDC00,LE07_L1TP_015053_20111118_20161205_01_T1,LANDSAT_7,ETM,2011-11-18,01,T1,2011-11-18T15:48:01.8489646Z,L1TP,15,53,62.0,11.07493,9.1779,-85.14785,-82.95367,214947101,gs://gcp-public-data-landsat/LE07/01/015/053/LE07_L1TP_015053_20111118_20161205_01_T1
LE70140542014307EDC00,LE07_L1TP_014054_20141103_20161031_01_T1,LANDSAT_7,ETM,2014-11-03,01,T1,2014-11-03T15:46:49.9882071Z,L1TP,14,54,72.0,9.63101,7.73049,-83.92349,-81.72005,179434836,gs://gcp-public-data-landsat/LE07/01/014/054/LE07_L1TP_014054_20141103_20161031_01_T1
LE70160532001269EDC00,,LANDSAT_7,ETM,2001-09-26,PRE,N/A,2001-09-26T15:49:01.9790434Z,L1T,16,53,29.0,11.06427,9.16792,-86.71782,-84.58269,234484412,gs://gcp-public-data-landsat/LE07/PRE/016/053/LE70160532001269EDC00
LC80160522014169LGN01,LC08_L1TP_016052_20140618_20170305_01_T1,LANDSAT_8,OLI_TIRS,2014-06-18,01,T1,2014-06-18T15:59:54.7216080Z,L1TP,16,52,67.32,12.61537,10.50976,-86.31365,-84.22136,1072638794,gs://gcp-public-data-landsat/LC08/01/016/052/LC08_L1TP_016052_20140618_20170305_01_T1
LE70140542011107EDC00,,LANDSAT_7,ETM,2011-04-17,PRE,N/A,2011-04-17T15:42:13.8277677Z,L1T,14,54,42.0,9.63373,7.72789,-83.90713,-81.7146,184348195,gs://gcp-public-data-landsat/LE07/PRE/014/054/LE70140542011107EDC00
LE70160522016231EDC00,,LANDSAT_7,ETM,2016-08-18,PRE,N/A,2016-08-18T16:02:49.7084934Z,L1T,16,52,88.0,12.51513,10.62021,-86.36825,-84.14798,145827893,gs://gcp-public-data-landsat/LE07/PRE/016/052/LE70160522016231EDC00
LT50160531999016AAA02,LT05_L1TP_016053_19990116_20161222_01_T1,LANDSAT_5,TM,1999-01-16,01,T1,1999-01-16T15:39:34.6160440Z,L1TP,16,53,32.0,11.05603,9.1511,-86.62773,-84.50044,135999855,gs://gcp-public-data-landsat/LT05/01/016/053/LT05_L1TP_016053_19990116_20161222_01_T1
LT50150541984128XXX03,LT05_L1TP_015054_19840507_20170220_01_T1,LANDSAT_5,TM,1984-05-07,01,T1,1984-05-07T15:22:10.0010560Z,L1TP,15,54,47.0,9.61159,7.73495,-85.36689,-83.25329,72238459,gs://gcp-public-data-landsat/LT05/01/015/054/LT05_L1TP_015054_19840507_20170220_01_T1
LE70160532019335EDC00,LE07_L1TP_016053_20191201_20191227_01_T1,LANDSAT_7,ETM,2019-12-01,01,T1,2019-12-01T15:43:02.4053114Z,L1TP,16,53,27.0,11.07512,9.181,-86.72328,-84.51126,187253034,gs://gcp-public-data-landsat/LE07/01/016/053/LE07_L1TP_016053_20191201_20191227_01_T1
LE70140542016361EDC00,,LANDSAT_7,ETM,2016-12-26,PRE,N/A,2016-12-26T15:50:59.4663680Z,L1T,14,54,69.0,9.6337,7.73309,-83.9399,-81.73093,210641676,gs://gcp-public-data-landsat/LE07/PRE/014/054/LE70140542016361EDC00
LE70150532017354EDC00,LE07_L1TP_015053_20171220_20171220_01_RT,LANDSAT_7,ETM,2017-12-20,01,RT,2017-12-20T15:56:43.3959095Z,L1TP,15,53,46.0,11.0753,9.17835,-85.2079,-82.99476,226823491,gs://gcp-public-data-landsat/LE07/01/015/053/LE07_L1TP_015053_20171220_20171220_01_RT
LM50150531986229AAA03,LM05_L1GS_015053_19860817_20180401_01_T2,LANDSAT_5,MSS,1986-08-17,01,T2,1986-08-17T15:15:58.6290000Z,L1GS,15,53,82.0,11.04756,9.20764,-85.1073,-83.00006,10509215,gs://gcp-public-data-landsat/LM05/01/015/053/LM05_L1GS_015053_19860817_20180401_01_T2
LC80160522017097LGN00,,LANDSAT_8,OLI_TIRS,2017-04-07,PRE,N/A,2017-04-07T15:59:43.4342090Z,L1T,16,52,20.91,12.61808,10.50709,-86.31639,-84.22685,1077006870,gs://gcp-public-data-landsat/LC08/PRE/016/052/LC80160522017097LGN00
LE70150532013279ASN00,,LANDSAT_7,ETM,2013-10-06,PRE,N/A,2013-10-06T15:50:18.7842123Z,L1T,15,53,41.0,11.07761,9.17778,-85.1424,-82.94267,228350122,gs://gcp-public-data-landsat/LE07/PRE/015/053/LE70150532013279ASN00
LE70150542016096EDC00,,LANDSAT_7,ETM,2016-04-05,PRE,N/A,2016-04-05T15:56:59.1606491Z,L1T,15,54,25.0,9.62548,7.72944,-85.43762,-83.24222,190103325,gs://gcp-public-data-landsat/LE07/PRE/015/054/LE70150542016096EDC00
LC80150532017202LGN00,LC08_L1TP_015053_20170721_20170728_01_T1,LANDSAT_8,OLI_TIRS,2017-07-21,01,T1,2017-07-21T15:54:17.8805790Z,L1TP,15,53,76.08,11.17204,9.06457,-85.06932,-82.98521,1095959869,gs://gcp-public-data-landsat/LC08/01/015/053/LC08_L1TP_015053_20170721_20170728_01_T1
LC80140532019057LGN00,LC08_L1GT_014053_20190226_20190309_01_T2,LANDSAT_8,OLI_TIRS,2019-02-26,01,T2,2019-02-26T15:47:55.8907020Z,L1GT,14,53,48.89,11.17532,9.05874,-83.52894,-81.43587,972900221,gs://gcp-public-data-landsat/LC08/01/014/053/LC08_L1GT_014053_20190226_20190309_01_T2
LC80140542018166LGN00,LC08_L1TP_014054_20180615_20180616_01_RT,LANDSAT_8,OLI_TIRS,2018-06-15,01,RT,2018-06-15T15:47:31.8319570Z,L1TP,14,54,85.98,9.73131,7.61448,-83.84515,-81.76064,896227559,gs://gcp-public-data-landsat/LC08/01/014/054/LC08_L1TP_014054_20180615_20180616_01_RT
LC80140532020108LGN00,LC08_L1TP_014053_20200417_20200423_01_T1,LANDSAT_8,OLI_TIRS,2020-04-17,01,T1,2020-04-17T15:47:49.0613240Z,L1TP,14,53,22.55,11.17528,9.06126,-83.55639,-81.46317,1039487566,gs://gcp-public-data-landsat/LC08/01/014/053/LC08_L1TP_014053_20200417_20200423_01_T1
LE70140542004104ASN01,LE07_L1TP_014054_20040413_20170122_01_T1,LANDSAT_7,ETM,2004-04-13,01,T1,2004-04-13T15:37:48.9091069Z,L1TP,14,54,56.0,9.64176,7.71974,-83.90993,-81.76899,211787654,gs://gcp-public-data-landsat/LE07/01/014/054/LE07_L1TP_014054_20040413_20170122_01_T1
LC80140542018310LGN00,LC08_L1TP_014054_20181106_20181106_01_RT,LANDSAT_8,OLI_TIRS,2018-11-06,01,RT,2018-11-06T15:48:33.7557430Z,L1TP,14,54,54.08,9.73127,7.61433,-83.867,-81.77968,1093596077,gs://gcp-public-data-landsat/LC08/01/014/054/LC08_L1TP_014054_20181106_20181106_01_RT
LC80150542018237LGN00,LC08_L1TP_015054_20180825_20180825_01_RT,LANDSAT_8,OLI_TIRS,2018-08-25,01,RT,2018-08-25T15:54:19.6587380Z,L1TP,15,54,27.7,9.72557,7.61898,-85.38093,-83.30661,915962928,gs://gcp-public-data-landsat/LC08/01/015/054/LC08_L1TP_015054_20180825_20180825_01_RT
LE70160522011329ASN00,LE07_L1TP_016052_20111125_20161205_01_T1,LANDSAT_7,ETM,2011-11-25,01,T1,2011-11-25T15:53:53.2548813Z,L1TP,16,52,41.0,12.5179,10.62873,-86.39292,-84.19208,213880989,gs://gcp-public-data-landsat/LE07/01/016/052/LE07_L1TP_016052_20111125_20161205_01_T1
LE70160522005248EDC00,,LANDSAT_7,ETM,2005-09-05,PRE,N/A,2005-09-05T15:49:20.9259679Z,L1T,16,52,44.0,12.52327,10.61538,-86.36826,-84.21408,198542746,gs://gcp-public-data-landsat/LE07/PRE/016/052/LE70160522005248EDC00
LM50140541984281AAA03,,LANDSAT_5,MSS,1984-10-07,PRE,N/A,1984-10-07T15:18:44.1430000Z,L1G,14,54,0.0,9.6297,7.77543,-83.93058,-81.82188,26363399,gs://gcp-public-data-landsat/LM05/PRE/014/054/LM50140541984281AAA03
LC80150542019192LGN00,LC08_L1TP_015054_20190711_20190719_01_T1,LANDSAT_8,OLI_TIRS,2019-07-11,01,T1,2019-07-11T15:54:45.0920340Z,L1TP,15,54,45.15,9.72557,7.61898,-85.38093,-83.30661,920469137,gs://gcp-public-data-landsat/LC08/01/015/054/LC08_L1TP_015054_20190711_20190719_01_T1
LE70160532009051EDC00,LE07_L1TP_016053_20090220_20161222_01_T1,LANDSAT_7,ETM,2009-02-20,01,T1,2009-02-20T15:50:33.4615467Z,L1TP,16,53,34.0,11.07236,9.18088,-86.67412,-84.49481,181858828,gs://gcp-public-data-landsat/LE07/01/016/053/LE07_L1TP_016053_20090220_20161222_01_T1
LE70160522019287EDC00,LE07_L1GT_016052_20191014_20191111_01_T2,LANDSAT_7,ETM,2019-10-14,01,T2,2019-10-14T15:44:49.6672396Z,L1GT,16,52,98.0,12.52064,10.63135,-86.40389,-84.18102,158012302,gs://gcp-public-data-landsat/LE07/01/016/052/LE07_L1GT_016052_20191014_20191111_01_T2
LC80160532017337LGN00,LC08_L1TP_016053_20171203_20171207_01_T1,LANDSAT_8,OLI_TIRS,2017-12-03,01,T1,2017-12-03T16:00:44.6110760Z,L1TP,16,53,15.85,11.16996,9.06457,-86.61417,-84.53241,863475754,gs://gcp-public-data-landsat/LC08/01/016/053/LC08_L1TP_016053_20171203_20171207_01_T1
LE70150532019360EDC00,LE07_L1TP_015053_20191226_20200121_01_T1,LANDSAT_7,ETM,2019-12-26,01,T1,2019-12-26T15:35:35.7822968Z,L1TP,15,53,73.0,11.07776,9.18058,-85.16695,-82.95089,189374086,gs://gcp-public-data-landsat/LE07/01/015/053/LE07_L1TP_015053_20191226_20200121_01_T1
LT50150541998246CPE00,,LANDSAT_5,TM,1998-09-03,PRE,N/A,1998-09-03T15:33:29.4540810Z,L1G,15,54,63.0,9.63348,7.72711,-85.40771,-83.28579,122806154,gs://gcp-public-data-landsat/LT05/PRE/015/054/LT50150541998246CPE00
LC80160522016239LGN01,LC08_L1TP_016052_20160826_20170221_01_T1,LANDSAT_8,OLI_TIRS,2016-08-26,01,T1,2016-08-26T16:00:21.0217920Z,L1TP,16,52,63.59,12.61535,10.50971,-86.30816,-84.21585,1021246612,gs://gcp-public-data-landsat/LC08/01/016/052/LC08_L1TP_016052_20160826_20170221_01_T1
LT50160521986108XXX03,LT05_L1TP_016052_19860418_20170218_01_T1,LANDSAT_5,TM,1986-04-18,01,T1,1986-04-18T15:25:32.9710440Z,L1TP,16,52,34.0,12.51521,10.63759,-86.40387,-84.27484,160145785,gs://gcp-public-data-landsat/LT05/01/016/052/LT05_L1TP_016052_19860418_20170218_01_T1
LC80140542019329LGN00,LC08_L1TP_014054_20191125_20191125_01_RT,LANDSAT_8,OLI_TIRS,2019-11-25,01,RT,2019-11-25T15:48:57.2389550Z,L1TP,14,54,49.01,9.73132,7.61451,-83.83968,-81.75521,994351082,gs://gcp-public-data-landsat/LC08/01/014/054/LC08_L1TP_014054_20191125_20191125_01_RT
LM50160521986204AAA03,LM05_L1GS_016052_19860723_20180401_01_T2,LANDSAT_5,MSS,1986-07-23,01,T2,1986-07-23T15:22:40.0830000Z,L1GS,16,52,93.0,12.50049,10.6618,-86.37146,-84.25403,5971049,gs://gcp-public-data-landsat/LM05/01/016/052/LM05_L1GS_016052_19860723_20180401_01_T2
LT50140531987065XXX02,LT05_L1GS_014053_19870306_20170213_01_T2,LANDSAT_5,TM,1987-03-06,01,T2,1987-03-06T15:09:46.9390190Z,L1GS,14,53,85.0,11.06137,9.16689,-83.56912,-81.43054,107633331,gs://gcp-public-data-landsat/LT05/01/014/053/LT05_L1GS_014053_19870306_20170213_01_T2
LT50140541991140CPE00,LT05_L1TP_014054_19910520_20170126_01_T1,LANDSAT_5,TM,1991-05-20,01,T1,1991-05-20T15:11:09.3230130Z,L1TP,14,54,73.0,9.63624,7.73311,-83.93719,-81.8071,133253799,gs://gcp-public-data-landsat/LT05/01/014/054/LT05_L1TP_014054_19910520_20170126_01_T1
LC80140542017339LGN00,LC08_L1TP_014054_20171205_20171222_01_T1,LANDSAT_8,OLI_TIRS,2017-12-05,01,T1,2017-12-05T15:48:46.8908269Z,L1TP,14,54,45.64,9.73131,7.61448,-83.84515,-81.76064,1018878270,gs://gcp-public-data-landsat/LC08/01/014/054/LC08_L1TP_014054_20171205_20171222_01_T1
LE70140532016361EDC00,LE07_L1GT_014053_20161226_20170217_01_T2,LANDSAT_7,ETM,2016-12-26,01,T2,2016-12-26T15:50:35.5585697Z,L1GT,14,53,94.0,11.08311,9.17188,-83.62968,-81.4087,111923095,gs://gcp-public-data-landsat/LE07/01/014/053/LE07_L1GT_014053_20161226_20170217_01_T2
LE70150522004335ASN00,,LANDSAT_7,ETM,2004-11-30,PRE,N/A,2004-11-30T15:43:07.6330043Z,L1G,15,52,40.0,12.5404,10.59877,-84.85939,-82.68012,205878151,gs://gcp-public-data-landsat/LE07/PRE/015/052/LE70150522004335ASN00
LT50150541987184XXX02,,LANDSAT_5,TM,1987-07-03,PRE,N/A,1987-07-03T15:19:45.7450380Z,L1G,15,54,60.0,9.60896,7.72692,-85.38324,-83.26423,102185332,gs://gcp-public-data-landsat/LT05/PRE/015/054/LT50150541987184XXX02
LE70160522004358EDC00,,LANDSAT_7,ETM,2004-12-23,PRE,N/A,2004-12-23T15:49:28.9192631Z,L1T,16,52,53.0,12.52872,10.6155,-86.37923,-84.22781,208282291,gs://gcp-public-data-landsat/LE07/PRE/016/052/LE70160522004358EDC00
LT50140531991108CPE00,LT05_L1GS_014053_19910418_20170127_01_T2,LANDSAT_5,TM,1991-04-18,01,T2,1991-04-18T15:10:10.2880690Z,L1GS,14,53,80.0,11.06947,9.16667,-83.59937,-81.46331,132039271,gs://gcp-public-data-landsat/LT05/01/014/053/LT05_L1GS_014053_19910418_20170127_01_T2
LE70160522015036EDC00,,LANDSAT_7,ETM,2015-02-05,PRE,N/A,2015-02-05T15:58:53.6191836Z,L1T,16,52,30.0,12.51249,10.62327,-86.39842,-84.18662,213098332,gs://gcp-public-data-landsat/LE07/PRE/016/052/LE70160522015036EDC00
LE70160532013286EDC00,LE07_L1TP_016053_20131013_20161120_01_T1,LANDSAT_7,ETM,2013-10-13,01,T1,2013-10-13T15:56:35.1674927Z,L1TP,16,53,31.0,11.06967,9.1755,-86.69597,-84.50033,195988488,gs://gcp-public-data-landsat/LE07/01/016/053/LE07_L1TP_016053_20131013_20161120_01_T1
LM50140541987177AAA03,,LANDSAT_5,MSS,1987-06-26,PRE,N/A,1987-06-26T15:13:26.5440000Z,L1T,14,54,16.0,9.63157,7.77942,-83.82137,-81.71305,22657628,gs://gcp-public-data-landsat/LM05/PRE/014/054/LM50140541987177AAA03
LT50160531989356CPE00,LT05_L1TP_016053_19891222_20170201_01_T1,LANDSAT_5,TM,1989-12-22,01,T1,1989-12-22T15:23:50.3810440Z,L1TP,16,53,9.0,11.05611,9.17327,-86.69871,-84.57178,102081122,gs://gcp-public-data-landsat/LT05/01/016/053/LT05_L1TP_016053_19891222_20170201_01_T1
LC80150532018109LGN00,LC08_L1TP_015053_20180419_20180420_01_RT,LANDSAT_8,OLI_TIRS,2018-04-19,01,RT,2018-04-19T15:53:40.8946180Z,L1TP,15,53,74.25,11.1721,9.06469,-85.0775,-82.99617,1064710044,gs://gcp-public-data-landsat/LC08/01/015/053/LC08_L1TP_015053_20180419_20180420_01_RT
LC80150542016280LGN01,LC08_L1TP_015054_20161006_20170220_01_T1,LANDSAT_8,OLI_TIRS,2016-10-06,01,T1,2016-10-06T15:55:05.7651750Z,L1TP,15,54,49.92,9.72559,7.619,-85.38365,-83.30934,1001999856,gs://gcp-public-data-landsat/LC08/01/015/054/LC08_L1TP_015054_20161006_20170220_01_T1
LE70140532010280ASN00,,LANDSAT_7,ETM,2010-10-07,PRE,N/A,2010-10-07T15:40:31.7298109Z,L1GT,14,53,85.0,11.07767,9.1774,-83.61591,-81.4169,154473867,gs://gcp-public-data-landsat/LE07/PRE/014/053/LE70140532010280ASN00
LE70150531999209SGS00,,LANDSAT_7,ETM,1999-07-28,PRE,N/A,1999-07-28T15:47:17.1577383Z,L1T,15,53,86.0,11.07217,9.17844,-85.13967,-83.00302,139623485,gs://gcp-public-data-landsat/LE07/PRE/015/053/LE70150531999209SGS00
LC80160522017017LGN01,LC08_L1TP_016052_20170117_20170218_01_T1,LANDSAT_8,OLI_TIRS,2017-01-17,01,T1,2017-01-17T16:00:20.6500480Z,L1TP,16,52,72.92,12.61538,10.50983,-86.31913,-84.22964,1052310509,gs://gcp-public-data-landsat/LC08/01/016/052/LC08_L1TP_016052_20170117_20170218_01_T1
LT50140531987033XXX02,LT05_L1TP_014053_19870202_20170213_01_T1,LANDSAT_5,TM,1987-02-02,01,T1,1987-02-02T15:08:31.7180190Z,L1TP,14,53,39.0,11.05057,9.15896,-83.53884,-81.39777,122836624,gs://gcp-public-data-landsat/LT05/01/014/053/LT05_L1TP_014053_19870202_20170213_01_T1
LC80140532018070LGN00,LC08_L1TP_014053_20180311_20180311_01_RT,LANDSAT_8,OLI_TIRS,2018-03-11,01,RT,2018-03-11T15:47:50.3089449Z,L1TP,14,53,27.29,11.17531,9.06145,-83.52894,-81.43861,959340961,gs://gcp-public-data-landsat/LC08/01/014/053/LC08_L1TP_014053_20180311_20180311_01_RT
